Time, Vehicle speed (MPH), Latitude, Longitude, Altitude (m), Bearing (deg), GPS Speed (m/s), GPS Accuracy (m)
03/24/2016 04:28:08.8104 PM,10.56331,42.65395,-71.32686,13,31.5,5.210039,3
03/24/2016 04:28:09.7897 PM,11.80605,42.65399,-71.32683,13,31.5,5.21,4
03/24/2016 04:28:11.8862 PM,14.29154,42.65406,-71.32672,12,38.8,6.13,3
03/24/2016 04:28:12.8090 PM,13.04879,42.65411,-71.32666,12,38.3,6.090033,3
03/24/2016 04:28:13.7979 PM,12.42742,42.65414,-71.32662,11,36.8,5.700079,3
03/24/2016 04:28:14.8170 PM,12.42742,42.65417,-71.32657,11,49.1,5.220469,3
03/24/2016 04:28:15.8232 PM,11.18468,42.65421,-71.32652,11,47.9,4.718316,3
03/24/2016 04:28:16.8018 PM,11.18468,42.65422,-71.32648,12,47.2,3.892172,3
03/24/2016 04:28:17.8002 PM,8.699197,42.65423,-71.32645,13,47.8,2.370759,4
03/24/2016 04:28:18.7980 PM,8.699197,42.65425,-71.32644,14,42.6,1.970178,4
03/24/2016 04:28:19.8106 PM,5.592341,42.65425,-71.32642,13,62.3,2.010622,5
03/24/2016 04:28:20.8326 PM,4.349598,42.65426,-71.32641,12,46.1,2.093896,5
03/24/2016 04:28:21.7438 PM,5.592341,42.65427,-71.32638,12,53.1,2.269207,5
03/24/2016 04:28:22.8184 PM,4.97097,42.65427,-71.32635,11,42.3,2.651886,5
03/24/2016 04:28:23.8085 PM,6.213712,42.6543,-71.32634,11,34.1,3.680489,5
03/24/2016 04:28:24.7190 PM,9.320568,42.65433,-71.32632,11,34.1,3.680122,6
03/24/2016 04:28:25.8193 PM,10.56331,42.65439,-71.32628,11,30.9,5.286398,5
03/24/2016 04:28:26.7346 PM,10.56331,42.65443,-71.32623,11,48.6,5.424878,5
03/24/2016 04:28:27.7137 PM,11.80605,42.65446,-71.32618,12,48.6,5.411118,6
03/24/2016 04:28:28.7958 PM,14.91291,42.65451,-71.32613,13,44.9,6.430124,7
03/24/2016 04:28:29.7975 PM,16.15565,42.65455,-71.32607,13,44.9,6.430007,10
03/24/2016 04:28:30.7911 PM,16.15565,42.65461,-71.32597,13,50.9,7.80016,8
03/24/2016 04:28:31.8076 PM,19.26251,42.6547,-71.32594,14,28.2,8.581684,7
03/24/2016 04:28:32.8314 PM,20.50525,42.65476,-71.32591,15,26.1,8.243985,6
03/24/2016 04:28:33.8293 PM,19.26251,42.65484,-71.32588,16,24.7,7.95425,5
03/24/2016 04:28:34.7293 PM,18.01976,42.6549,-71.32585,18,24,7.441942,6
03/24/2016 04:28:36.2888 PM,16.15565,42.65499,-71.32583,16,18.6,6.990179,6
03/24/2016 04:28:37.7910 PM,15.53428,42.6551,-71.32586,15,347.2,6.870728,8
03/24/2016 04:28:38.7961 PM,14.29154,42.65516,-71.32588,15,347.2,6.860116,10
03/24/2016 04:28:39.8699 PM,14.29154,42.65519,-71.32602,16,309.6,6.310032,8
03/24/2016 04:28:40.8087 PM,13.67017,42.65523,-71.32607,15,310.8,5.870136,8
03/24/2016 04:28:41.8090 PM,13.67017,42.65527,-71.32613,15,310.8,5.870008,10
03/24/2016 04:28:42.7773 PM,13.67017,42.65532,-71.3262,15,312.5,5.651071,11
03/24/2016 04:28:43.7842 PM,13.04879,42.65535,-71.32625,16,312.5,5.650319,15
03/24/2016 04:28:44.8218 PM,12.42742,42.65532,-71.32637,15,256.5,4.802343,9
03/24/2016 04:28:46.0336 PM,11.18468,42.6553,-71.32641,17,226.1,4.667943,8
03/24/2016 04:28:47.7892 PM,9.941939,42.65524,-71.32647,19,223,4.57,7
03/24/2016 04:28:48.7959 PM,9.941939,42.65521,-71.32651,19,223,4.57,8
03/24/2016 04:28:49.7725 PM,9.941939,42.65518,-71.32656,22,223,4.630173,10
03/24/2016 04:28:50.7935 PM,9.941939,42.65511,-71.32661,14,218,5.156559,7
03/24/2016 04:28:51.7972 PM,11.18468,42.65507,-71.32664,13,214.1,5.430921,6
03/24/2016 04:28:52.8100 PM,12.42742,42.65502,-71.32668,13,213.2,5.681725,5
03/24/2016 04:28:53.7282 PM,11.80605,42.65498,-71.32673,13,218.4,5.571517,5
03/24/2016 04:28:54.8076 PM,13.04879,42.65495,-71.32677,13,222.3,5.460229,4
03/24/2016 04:28:56.7935 PM,13.04879,42.65489,-71.32684,13,222,5.33,4
03/24/2016 04:28:57.7839 PM,12.42742,42.65483,-71.3269,14,219.6,5.510327,4
03/24/2016 04:28:58.8009 PM,12.42742,42.65481,-71.32694,15,225.7,5.133897,4
03/24/2016 04:28:59.7983 PM,11.80605,42.65477,-71.32698,14,220.2,4.937054,4
03/24/2016 04:29:00.7973 PM,11.18468,42.65474,-71.32702,13,219.3,4.606539,3
03/24/2016 04:29:01.8191 PM,9.941939,42.65471,-71.32703,13,209.9,3.996561,3
03/24/2016 04:29:02.8272 PM,8.699197,42.65468,-71.32704,14,193.5,3.26,3
03/24/2016 04:29:03.8334 PM,6.835083,42.65466,-71.32705,14,190.1,2.651528,3
03/24/2016 04:29:06.1987 PM,5.592341,42.6546,-71.32706,15,180.1,2.9,3
03/24/2016 04:29:07.7901 PM,5.592341,42.65456,-71.32703,14,161.3,2.66,3
03/24/2016 04:29:08.8161 PM,5.592341,42.65454,-71.327,13,155.2,2.50072,3
03/24/2016 04:29:09.8181 PM,5.592341,42.65453,-71.32698,12,146.8,2.333088,3
03/24/2016 04:29:10.8290 PM,5.592341,42.65451,-71.32697,12,144.5,2.260022,3
03/24/2016 04:29:11.8094 PM,4.97097,42.6545,-71.32695,12,144.6,1.789078,3
03/24/2016 04:29:12.8067 PM,4.349598,42.65448,-71.32694,11,145.7,1.692956,3
03/24/2016 04:29:13.8023 PM,3.728227,42.65447,-71.32692,11,140.3,1.97,3
03/24/2016 04:29:14.7201 PM,4.349598,42.65444,-71.32689,14,143.9,1.872165,3
03/24/2016 04:29:15.9991 PM,4.97097,42.65442,-71.32687,14,154.6,2.070386,3
03/24/2016 04:29:17.7924 PM,4.349598,42.6544,-71.32686,14,0,0,3
03/24/2016 04:29:18.7951 PM,2.485485,42.6544,-71.32686,14,0,0,3
03/24/2016 04:29:19.8211 PM,1.864114,42.6544,-71.32685,14,0,0,3
03/24/2016 04:29:20.8074 PM,1.864114,42.6544,-71.32686,14,155.8,0.82,3
03/24/2016 04:29:21.8121 PM,0,42.65442,-71.32689,12,155.8,1.390432,3
03/24/2016 04:29:22.8144 PM,2.485485,42.65444,-71.32689,12,357.3,1.379311,3
03/24/2016 04:29:23.7200 PM,3.106856,42.65445,-71.32689,13,356.9,1.236285,3
03/24/2016 04:29:24.7675 PM,2.485485,42.65446,-71.32689,13,356.8,1.23584,3
03/24/2016 04:29:26.0058 PM,2.485485,42.65447,-71.32688,12,15.7,0.8249242,3
03/24/2016 04:29:27.8058 PM,1.864114,42.65448,-71.32687,13,0,0,3
03/24/2016 04:29:28.8272 PM,1.864114,42.65448,-71.3269,12,15.3,1.170171,3
03/24/2016 04:29:29.8184 PM,3.106856,42.65449,-71.3269,12,15.3,1.42088,3
03/24/2016 04:29:30.7988 PM,3.106856,42.6545,-71.32693,12,303.8,1.626038,3
03/24/2016 04:29:31.8016 PM,3.106856,42.65451,-71.32694,12,15.3,1.621512,3
03/24/2016 04:29:32.7845 PM,3.106856,42.65452,-71.32696,12,299.3,1.307517,3
03/24/2016 04:29:33.8192 PM,2.485485,42.65453,-71.32698,11,322.2,1.606113,3
03/24/2016 04:29:34.8187 PM,3.728227,42.65455,-71.32699,11,326.5,1.722905,3
03/24/2016 04:29:36.0095 PM,3.728227,42.65457,-71.32701,11,326.8,1.700265,3
03/24/2016 04:29:37.8117 PM,4.97097,42.65459,-71.32705,11,299.1,2.280022,4
03/24/2016 04:29:38.8144 PM,4.97097,42.6546,-71.32707,10,308.2,1.815544,4
03/24/2016 04:29:39.7991 PM,4.97097,42.65461,-71.32709,9,326.8,1.410603,5
03/24/2016 04:29:40.7990 PM,6.213712,42.65458,-71.32712,9,231.4,1.978813,5
03/24/2016 04:29:41.8062 PM,5.592341,42.65457,-71.32713,8,231,1.441007,5
03/24/2016 04:29:42.8337 PM,3.106856,42.65456,-71.32713,9,231.2,0.962133,5
03/24/2016 04:29:43.8318 PM,1.864114,42.65456,-71.32714,9,0,0,5
03/24/2016 04:29:44.8277 PM,1.864114,42.65456,-71.32715,9,0,0,5
03/24/2016 04:29:46.2880 PM,1.864114,42.65456,-71.32716,8,0,0,5
03/24/2016 04:29:47.7922 PM,0,42.65456,-71.32716,8,0,0,5
03/24/2016 04:29:48.7964 PM,0,42.65456,-71.32716,8,0,0,5
03/24/2016 04:29:49.7998 PM,0,42.65456,-71.32716,8,0,0,5
03/24/2016 04:29:50.8077 PM,0,42.65456,-71.32716,7,0,0,4
03/24/2016 04:29:51.8208 PM,0,42.65456,-71.32716,9,231.3,0.8060397,4
03/24/2016 04:29:52.7465 PM,0,42.65454,-71.32717,8,231.3,0.5445182,4
03/24/2016 04:29:53.7049 PM,0,42.65454,-71.32718,8,231.3,0.5414795,5
03/24/2016 04:29:54.8053 PM,0,42.65453,-71.32718,8,231.3,0.5360037,9
03/24/2016 04:29:55.7078 PM,0,42.65453,-71.32726,6,265.7,2.263184,9
03/24/2016 04:29:57.7371 PM,0,42.65453,-71.32724,7,0,0,7
03/24/2016 04:29:59.2513 PM,0,42.65453,-71.32723,7,0,0,7
03/24/2016 04:29:59.8158 PM,0,42.65454,-71.32722,8,0,0,6
03/24/2016 04:30:00.7325 PM,0,42.65453,-71.32722,8,0,0,6
03/24/2016 04:30:01.7118 PM,0,42.65454,-71.32722,8,0,0,5
03/24/2016 04:30:02.7105 PM,0,42.65453,-71.32722,9,0,0,4
03/24/2016 04:30:03.7882 PM,0,42.65453,-71.32722,9,0,0,4
03/24/2016 04:30:04.7944 PM,0,42.65453,-71.32721,9,0,0,4
03/24/2016 04:30:05.7939 PM,0,42.65452,-71.32721,10,0,0,3
03/24/2016 04:30:07.8002 PM,0,42.65452,-71.32721,10,0,0,3
03/24/2016 04:30:08.7279 PM,0,42.65452,-71.32722,10,0,0,3
03/24/2016 04:30:09.9679 PM,0,42.65452,-71.32722,10,0,0,3
03/24/2016 04:30:10.8145 PM,0,42.65452,-71.32722,10,0,0,3
03/24/2016 04:30:11.8038 PM,0,42.65452,-71.32722,10,0,0,3
03/24/2016 04:30:12.7968 PM,0,42.65452,-71.32722,10,0,0,3
03/24/2016 04:30:13.7092 PM,0,42.65452,-71.32722,10,0,0,3
03/24/2016 04:30:14.7977 PM,0,42.65452,-71.32722,10,0,0,3
03/24/2016 04:30:15.8150 PM,0,42.65452,-71.32722,10,0,0,3
03/24/2016 04:30:17.8009 PM,0,42.65455,-71.3272,12,0,0.16,3
03/24/2016 04:30:18.7974 PM,0,42.65452,-71.32722,10,0,0,3
03/24/2016 04:30:19.7944 PM,0,42.65452,-71.32722,10,0,0,3
03/24/2016 04:30:20.7951 PM,0,42.65452,-71.32722,10,0,0,3
03/24/2016 04:30:21.8099 PM,0,42.65452,-71.32722,10,0,0,3
03/24/2016 04:30:22.8051 PM,0,42.65452,-71.32722,10,0,0,3
03/24/2016 04:30:23.8288 PM,0,42.65452,-71.32722,10,0,0,3
03/24/2016 04:30:24.7385 PM,0,42.65452,-71.32722,10,0,0,3
03/24/2016 04:30:25.7237 PM,0,42.65452,-71.32722,10,0,0,3
03/24/2016 04:30:27.7462 PM,0,42.65452,-71.32722,10,0,0,3
03/24/2016 04:30:28.8190 PM,0,42.65452,-71.32722,10,0,0,3
03/24/2016 04:30:29.8154 PM,0,42.65452,-71.32722,10,0,0,3
03/24/2016 04:30:30.7836 PM,0,42.65452,-71.32722,10,0,0,3
03/24/2016 04:30:31.7843 PM,0,42.65452,-71.32722,10,0,0,3
03/24/2016 04:30:32.8016 PM,0,42.65452,-71.32722,10,0,0,3
03/24/2016 04:30:33.8176 PM,0,42.65452,-71.32722,10,0,0,3
03/24/2016 04:30:34.8325 PM,0,42.65452,-71.32722,10,0,0,3
03/24/2016 04:30:35.8281 PM,0,42.65452,-71.32722,10,0,0,3
03/24/2016 04:30:37.2430 PM,0,42.65452,-71.32722,10,0,0,3
03/24/2016 04:30:38.7365 PM,0,42.65452,-71.32722,10,0,0,3
03/24/2016 04:30:39.8025 PM,0,42.65452,-71.32722,10,0,0,3
03/24/2016 04:30:40.8086 PM,0,42.65452,-71.32722,10,0,0,3
03/24/2016 04:30:41.7932 PM,0,42.65452,-71.32722,10,0,0,3
03/24/2016 04:30:42.7828 PM,0,42.65452,-71.32722,10,0,0,3
03/24/2016 04:30:43.7984 PM,0,42.65452,-71.32722,10,0,0,3
03/24/2016 04:30:44.8171 PM,0,42.65452,-71.32722,10,0,0,3
03/24/2016 04:30:45.7492 PM,0,42.65452,-71.32722,10,0,0,3
03/24/2016 04:30:46.8255 PM,0,42.65452,-71.32722,10,0,0,3
03/24/2016 04:30:48.1940 PM,0,42.65452,-71.32722,10,0,0,3
03/24/2016 04:30:49.8164 PM,0,42.65452,-71.32722,10,0,0,3
03/24/2016 04:30:50.7387 PM,0,42.65452,-71.32722,10,0,0,3
03/24/2016 04:30:51.8018 PM,0,42.65452,-71.32722,10,0,0,3
03/24/2016 04:30:52.7231 PM,0,42.65452,-71.32721,10,0,0,3
03/24/2016 04:30:53.7399 PM,0,42.65452,-71.32721,10,0,0,3
03/24/2016 04:30:54.7506 PM,0,42.65452,-71.32721,10,0,0,3
03/24/2016 04:30:55.7867 PM,0,42.65452,-71.32721,10,0,0,3
03/24/2016 04:30:56.7815 PM,0,42.65452,-71.32721,10,0,0,3
03/24/2016 04:30:57.7368 PM,0,42.65452,-71.32721,11,0,0,3
03/24/2016 04:30:58.9089 PM,0,42.65452,-71.32721,11,0,0,3
